trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
2020-12-27 18:04:00,lubowitz-walte,kids_pets,41.04,north loup,ne,41.4972,-98.7858,509,"nurse, children's",1980-09-15,d29ab4da082ced013f065dab7c6ff305,41.100123,-98.551715,0
2020-12-27 18:05:00,herzog lt,misc_pos,581.27,thompson,ut,38.9999,-109.615,46,"surveyor, minerals",1987-04-23,594c34a8ac8c40f09c300847bc38dfe7,39.507924,-109.589677,0
2020-12-27 18:08:00,baumbach lt,personal_care,30.53,llano,nm,36.1486,-105.6648,247,architectural technologist,1961-10-24,b0247dba58a89f2177c3f718887563b5,36.904547,-106.075642,0
2020-12-27 18:10:00,rippin-vonrueden,health_fitness,9.29,high rolls mountain park,nm,32.9396,-105.8189,899,naval architect,1967-08-30,047b199478e625bc911cff6889d2a47b,33.123618,-106.471181,0
2020-12-27 18:12:00,tillman llc,travel,498.54,fort washakie,wy,43.0048,-108.8964,1645,freight forwarder,1976-02-26,5ca3ec12f74cfaeaa94f3e3ac660f345,42.127417,-108.797667,0
2020-12-27 18:14:00,"bahringer, schoen and corkery",shopping_pos,7.21,sun city,ca,33.7467,-117.1721,54287,"designer, exhibition/display",1972-09-22,c0f4bf3852b3b79312e2d7544a4ae3b4,34.214156,-117.416448,0
2020-12-27 18:15:00,yost-rogahn,personal_care,17.47,manville,wy,42.73,-104.7024,241,educational psychologist,1980-12-16,dadd6b614cee60c80219eed28cb2cc41,42.003113,-105.441776,0
2020-12-27 18:17:00,jacobi inc,health_fitness,16.48,san jose,ca,37.3304,-121.7913,973849,geoscientist,1997-01-18,42ac58e1ddee241bd6a1b537a3d6a5f1,37.86194,-122.614661,0
2020-12-27 18:17:00,rau-grant,kids_pets,93.66,san diego,ca,33.0067,-117.069,1241364,chartered public finance accountant,1959-08-05,fb9e28c18776b9be4ecbd649bced2235,32.553901,-117.280652,0
2020-12-27 18:18:00,cummerata-hilpert,entertainment,152.85,meridian,id,43.6498,-116.4306,84106,intelligence analyst,1971-02-11,322ecc24f6552aea370c3de39ff9410f,42.988979,-116.785552,0
2020-12-27 18:19:00,bins-tillman,entertainment,18.52,conway,wa,48.34,-122.3456,85,"research officer, political party",1984-09-01,7e43ce7e0617654da603aa4b05ee0d65,48.107579,-123.303428,0
2020-12-27 18:21:00,kerluke inc,misc_net,17.52,manville,wy,42.73,-104.7024,241,educational psychologist,1980-12-16,764f5f06d92225a746f2200b92ca10c5,41.87972,-105.119313,0
2020-12-27 18:27:00,"hagenes, kohler and hoppe",food_dining,30.88,burbank,wa,46.1966,-118.9017,3684,musician,1981-11-29,dbc8baa50f9254102b55772c6868e2b9,47.169021,-118.790273,0
2020-12-27 18:28:00,dickinson lt,misc_pos,6.02,norwalk,ca,33.9056,-118.0818,105549,firefighter,1973-09-22,656ed32418e820824773d5090524d53b,33.548185,-117.853079,0
2020-12-27 18:29:00,bednar inc,travel,62.76,omaha,ne,41.2064,-95.9953,518429,"surveyor, land/geomatics",1995-10-10,7359e7928e82783e3e4a98b6c27f5b65,41.457039,-96.315425,0
2020-12-27 18:29:00,"langworth, boehm and gulgowski",shopping_net,178.39,issaquah,wa,47.4974,-122.0107,50489,osteopath,1984-02-29,582d2ef8aad8a1f00242c26c6891e3b6,47.065098,-122.092687,0
2020-12-27 18:30:00,"reichert, shanahan and hayes",shopping_net,5.64,riverton,wy,43.0351,-108.2024,19408,"lecturer, higher education",1993-09-11,7aa80399ea074196a1f3b93d6e902344,42.638275,-107.208842,0
2020-12-27 18:32:00,kilback llc,food_dining,45.1,rock springs,wy,41.606,-109.23,27971,music therapist,1984-08-01,d6cbda1c6336377e66a05747758f4dc4,41.358386,-108.98029,0
2020-12-27 18:33:00,"kihn, brakus and goyette",personal_care,12.49,lagrange,wy,41.6423,-104.1974,635,product/process development scientist,1973-07-13,fa515136acfe73bd9b3039faea14c949,41.695534,-104.309426,0
2020-12-27 18:33:00,cruickshank-mills,entertainment,331.58,colorado springs,co,38.8881,-104.6556,525713,museum/gallery exhibitions officer,1992-05-09,889dbc024c31ea10c4f21a12c28537c3,39.807183,-104.99052,0
2020-12-27 18:33:00,zboncak llc,food_dining,53.33,meredith,co,39.3199,-106.6596,61,public relations account executive,1939-11-04,f15b492e6422ac23561c2e58cfee2cbe,38.980969,-106.927968,0
2020-12-27 18:34:00,"turner, ziemann and lehne",food_dining,2.34,thompson,ut,38.9999,-109.615,46,"surveyor, minerals",1987-04-23,b3f0cb3311a4c2b6c1c188a2946b90ff,38.159237,-109.958691,0
2020-12-27 18:35:00,"cole, hills and jewess",home,39.1,newhall,ca,34.3795,-118.523,34882,health physicist,1971-04-25,b411435dcfe6a491d0a69ef8f78186c2,35.138746,-117.979857,0
2020-12-27 18:38:00,bednar plc,kids_pets,54.47,kissee mills,mo,36.6704,-93.0377,1201,"engineer, agricultural",1980-03-18,4102b94849ab725770d9ca86fc0fe777,37.667528,-93.395741,0
2020-12-27 18:39:00,shields-wunsch,health_fitness,20.05,woods cross,ut,40.8874,-111.9027,13983,insurance broker,1979-08-14,7e355f25f05451b93763183e67337c30,40.559799,-111.545937,0
2020-12-27 18:39:00,"feil, hilpert and koss",food_dining,105.03,holstein,ne,40.4542,-98.6538,331,telecommunications researcher,1950-08-19,def9ac6b32b4520b7d38bbc8eaff70c2,40.573794,-99.20132,0
2020-12-27 18:42:00,adams-barrows,health_fitness,19.29,sacramento,ca,38.6865,-121.3494,757530,soil scientist,1966-09-19,84c0f540b4cb21a31a001963ca0072f8,38.140925,-120.842233,0
2020-12-27 18:44:00,"konopelski, schneider and hartmann",food_dining,56.2,colton,wa,46.5901,-117.1692,761,chief marketing officer,1943-06-30,f59ce495dc7c4403dc10efdee50730c9,47.129275,-117.329667,0
2020-12-27 18:44:00,bartoletti and sons,personal_care,82.79,independence,mo,39.1412,-94.3515,123373,"engineer, production",1992-11-27,1275ee5256b66e0f2b8c5eea758d66ab,38.972709,-93.38055,0
2020-12-27 18:47:00,"hermiston, pacocha and smith",health_fitness,138.49,luray,mo,40.4931,-91.8912,519,town planner,1966-02-13,c8bc74ea7a0db8921ed9cd2d99886bea,41.186351,-91.743712,0
2020-12-27 18:48:00,kutch-wilderman,home,13.95,jelm,wy,41.0539,-106.0763,100,public librarian,1974-04-16,838e1527c8e530331ddf7183ad4ee903,40.990526,-107.066169,0
2020-12-27 18:48:00,greenholt lt,health_fitness,73.54,athena,or,45.8289,-118.4971,1302,dealer,1976-10-18,ea8d827d90fa1829d30f6a61662f817b,44.88139,-118.988944,0
2020-12-27 18:49:00,"hermiston, pacocha and smith",health_fitness,43.68,mesa,id,44.6255,-116.4493,129,cartographer,1965-12-15,2b2814ae9447e1642f74bd2cba8d6ff0,44.917605,-115.786241,0
2020-12-27 18:49:00,pagac llc,shopping_pos,1.6,glendale,ca,34.1556,-118.2322,172817,advertising account planner,1982-07-30,799e452a280102a4f6a318482b6ffed3,34.598064,-118.740107,0
2020-12-27 18:53:00,"gottlieb, considine and schultz",shopping_net,3.85,burlington,wa,48.4786,-122.3345,14871,public house manager,1974-03-10,671ad049a8a41e27def8a19bcfa6f69a,47.981732,-121.763383,0
2020-12-27 18:56:00,"yost, block and koepp",misc_pos,5.56,thompson,ut,38.9999,-109.615,46,"surveyor, minerals",1987-04-23,989f65039770f060b7d762a5910d9c59,39.385666,-108.944685,0
2020-12-27 18:56:00,shanahan-lehne,personal_care,10.61,louisiana,mo,39.4336,-91.0664,4593,"teacher, early years/pre",1940-11-11,1fe809cdfcf8491f852bed54f89277c8,39.869973,-90.546689,0
2020-12-27 18:56:00,"hills, hegmann and schaefe",health_fitness,95.4,campbell,ne,40.2967,-98.737,493,"surveyor, minerals",1940-09-13,6cba9dfe9e15cc32a73b8562b76aac02,39.517318,-99.34275,0
2020-12-27 18:57:00,streich lt,home,21.9,mountain center,ca,33.6401,-116.5567,1661,"therapist, music",1988-09-19,97b00c8bb81ec3ac3ef2cffc82b30741,34.173415,-117.471152,0
2020-12-27 19:00:00,kihn-schuste,food_dining,1.39,tekoa,wa,47.2271,-117.0819,895,clothing/textile technologist,1999-05-31,0ebeeb030465979d8bb0c9dcc3985131,46.632525,-118.051271,0
2020-12-27 19:01:00,kihn-schuste,food_dining,66.65,scotts mills,or,44.9897,-122.6187,1252,"engineer, petroleum",1937-02-06,4cafce4d7d8ec4a953104b46eacdb6df,45.71088,-121.648339,0
2020-12-27 19:01:00,"armstrong, walter and gottlieb",food_dining,68,tomales,ca,38.2427,-122.9145,337,occupational psychologist,1954-07-05,1790715079745b7a1af53e694d646ead,37.622487,-122.660306,0
2020-12-27 19:02:00,"gutmann, mclaughlin and wiz",home,85.41,freedom,wy,43.0172,-111.0292,471,"education officer, museum",1967-08-02,e47ed8d708a98ef9dc1cd4185d605ee7,43.547197,-111.062518,0
2020-12-27 19:03:00,zboncak llc,food_dining,48.83,lakeport,ca,39.047,-122.9328,11256,podiatrist,1972-10-18,b4ac6bc477ea3f4f812590137a860dd6,38.24394,-123.344726,0
2020-12-27 19:04:00,klein group,entertainment,46.28,lake oswego,or,45.4093,-122.6847,42817,planning and development surveyor,1982-05-28,d9362a1fcafe8599cb26ad6d0417c94f,46.10548,-122.6413,0
2020-12-27 19:04:00,"durgan, gislason and spence",home,80.92,parker dam,ca,34.298,-114.156,126,marketing executive,1992-10-07,65de4f693e44ad41c70d3ebe7e6f9d86,34.928474,-114.001741,0
2020-12-27 19:06:00,"o'reilly, mohr and purdy",home,26.5,owensville,mo,38.3511,-91.4867,6703,naval architect,1998-05-20,71ddb484594a77afbeb7a1ccdcb26467,38.694512,-91.375158,0
2020-12-27 19:07:00,reilly llc,home,111.04,hawthorne,ca,33.9143,-118.3493,93193,"editor, magazine features",1995-04-19,1c63ced8990761070a5078fa40ae6127,34.668298,-119.228665,0
2020-12-27 19:07:00,pouros-haag,shopping_pos,1.35,napa,ca,38.4549,-122.2564,94014,airline pilot,1985-08-21,9e360356571d380f4d09424da7763388,39.411076,-121.566165,0
2020-12-27 19:07:00,lynch lt,shopping_pos,11.6,thompson,ut,38.9999,-109.615,46,"surveyor, minerals",1987-04-23,14ac31ffc41cf6b27c1c9d11532150b5,38.559623,-109.951468,0
2020-12-27 19:13:00,labadie llc,personal_care,60.33,broomfield,co,39.8854,-105.1139,92337,"engineer, electronics",1967-10-18,846d51612a3ac7ad395f971c8395cbc6,40.461866,-105.396965,0
2020-12-27 19:15:00,hammes-beatty,kids_pets,52.81,lowell,or,43.921,-122.7806,1420,systems analyst,1965-11-11,94ace64f9695c61879755d87ff28e992,44.513986,-123.354223,0
2020-12-27 19:17:00,thiel-thiel,entertainment,154.56,rock springs,wy,41.606,-109.23,27971,music therapist,1984-08-01,7ed59de2574b34da7bb31e297eacf8b1,42.098007,-110.171134,0
2020-12-27 19:20:00,hudson-grady,shopping_pos,5.71,redford,mo,37.3272,-91.0243,241,investment analyst,1974-10-27,f1d06f8f095a1c44b02cec95d22105d0,36.85701,-91.002408,0
2020-12-27 19:21:00,kirlin and sons,personal_care,52.66,omaha,ne,41.2064,-95.9953,518429,"surveyor, land/geomatics",1995-10-10,91acecdfbdf3572450f15e0db4eeadb0,41.615927,-96.78839,0
2020-12-27 19:23:00,bartoletti and sons,personal_care,27.67,hooper,ne,41.6414,-96.5232,1745,"engineer, automotive",1973-12-26,b84dc48feeb66fcda2727673466d6060,42.531995,-97.128882,0
2020-12-27 19:25:00,kutch-wilderman,home,42.62,indian wells,ca,33.7163,-116.3381,4677,learning mentor,1955-05-06,ab6ef5a4af6f6d91639131120b0b2383,32.84874,-116.617382,0
2020-12-27 19:26:00,hoppe-parisian,kids_pets,43.16,thompson,ut,38.9999,-109.615,46,"surveyor, minerals",1987-04-23,6b437738fea43fa303be56441a88b298,39.425733,-109.421257,0
2020-12-27 19:27:00,"hettinger, mccullough and fay",home,73.58,blairstown,mo,38.5319,-93.9221,467,agricultural consultant,1950-05-27,4be50f3b8c468f4d93990dac330ca050,38.07588,-93.785312,0
2020-12-27 19:27:00,brown-greenholt,entertainment,42.52,powell butte,or,44.2415,-121.0113,2016,local government officer,1953-12-25,470214419bd608ae4cd44fbd2eea0a65,44.519013,-121.258069,0
2020-12-27 19:29:00,mcdermott-rice,misc_pos,202.21,tekoa,wa,47.2271,-117.0819,895,clothing/textile technologist,1999-05-31,675ed92d6ca8b780af06aea60b16ffdb,47.809169,-116.428163,0
2020-12-27 19:31:00,stark-batz,entertainment,28.61,holstein,ne,40.4542,-98.6538,331,telecommunications researcher,1950-08-19,cc1aacf041870ab42264405b54561c12,41.261697,-98.129352,0
2020-12-27 19:31:00,"dare, casper and bartoletti",kids_pets,213.7,greenview,ca,41.5403,-122.9366,308,call centre manager,1958-09-20,45b555d791da98931e527882d5cc2569,41.731609,-123.02821,0
2020-12-27 19:34:00,"schiller, blanda and johnson",home,85.12,riverton,wy,43.0351,-108.2024,19408,"lecturer, higher education",1993-09-11,f2890e7248b31e043566ae8d1435e9fc,42.819566,-107.930606,0
2020-12-27 19:35:00,barrows plc,shopping_pos,9.97,colorado springs,co,38.8881,-104.6556,525713,museum/gallery exhibitions officer,1992-05-09,5d2905951a6624e8387fa03485538d8a,38.958564,-105.172667,0
2020-12-27 19:35:00,"nitzsche, kessler and wol",shopping_pos,1.38,riverton,wy,43.0351,-108.2024,19408,"lecturer, higher education",1993-09-11,0fd17d26c495c7bfa9b8be5be13a7fb0,43.367552,-108.291452,0
2020-12-27 19:38:00,ernser-lynch,food_dining,63.45,meadville,mo,39.7795,-93.3014,964,tourist information centre manager,1974-12-23,96daf6d224ed2b0c28cb87e1f9fc5574,40.616783,-94.101168,0
2020-12-27 19:39:00,"koss, hansen and lueilwitz",home,16.14,colorado springs,co,38.8881,-104.6556,525713,museum/gallery exhibitions officer,1992-05-09,9f883e370bddb1b5e32506fe6c3d6664,39.459536,-104.72561,0
2020-12-27 19:39:00,gulgowski llc,home,39.3,mendon,ut,41.71,-111.9817,2078,"scientist, audiological",1963-06-13,fad009d509254c17509d65246b7ce8e9,41.211187,-112.76605,0
2020-12-27 19:39:00,marvin-lin,personal_care,1.64,centerview,mo,38.7897,-93.8702,2368,electronics engineer,1989-07-17,a7d5df47c2ff8ac42d81898e547d445a,38.460658,-94.869697,0
2020-12-27 19:40:00,terry-huel,shopping_net,4.57,moriarty,nm,34.9889,-106.0609,7268,"therapist, art",1988-08-04,261c39dab068ad8ee4448594ed73de12,35.032345,-105.068904,0
2020-12-27 19:42:00,champlin and sons,home,125.9,newhall,ca,34.3795,-118.523,34882,health physicist,1971-04-25,22522874f710c767e0c828337cff4943,34.793649,-118.111342,0
2020-12-27 19:42:00,"swaniawski, nitzsche and welch",health_fitness,136.56,spirit lake,id,47.9657,-116.868,4161,production manager,1957-06-12,ee4ea060f5bfc36dfba42cefde796697,48.492046,-117.065996,0
2020-12-27 19:42:00,waelchi inc,kids_pets,51.97,athena,or,45.8289,-118.4971,1302,dealer,1976-10-18,bc4418b005abde1c5e5f98d03990d0e0,45.726094,-117.8065,0
2020-12-27 19:43:00,"effertz, welch and schowalte",entertainment,50.99,ballwin,mo,38.577,-90.5255,92608,"engineer, communications",2001-07-26,a9c49dccbeaa309219c9273cad096e4a,38.855458,-90.363671,0
2020-12-27 19:46:00,dare-gibson,health_fitness,71.97,meadville,mo,39.7795,-93.3014,964,tourist information centre manager,1974-12-23,a3c10b17fe440543d3837d6fb0db2e84,39.064795,-94.242112,0
2020-12-27 19:49:00,white and sons,home,63.28,arnold,mo,38.4305,-90.387,35439,land/geomatics surveyor,1985-03-31,2bdf4d95ad9ad7556c5841a6c749aafd,38.059417,-89.994684,0
2020-12-27 19:49:00,terry lt,home,7.89,sutherland,ne,41.1558,-101.136,1789,insurance broker,1982-02-11,7bb55baa20122a1d7cf31c53bb723703,40.781805,-101.998753,0
2020-12-27 19:49:00,kessler inc,travel,2.99,north loup,ne,41.4972,-98.7858,509,"nurse, children's",1980-09-15,efae4c31ec029913852bf0bf112512a0,41.955337,-98.885794,0
2020-12-27 19:52:00,donnelly llc,entertainment,27.93,carlotta,ca,40.507,-123.9743,1139,"therapist, occupational",1951-01-15,608b9444339017538f61b034df5acd49,40.799365,-123.541722,0
2020-12-27 19:53:00,pagac llc,shopping_pos,8.88,arnold,mo,38.4305,-90.387,35439,land/geomatics surveyor,1985-03-31,bee5e67314b55dbd0bb5f4942ed0f506,38.298722,-91.038003,0
2020-12-27 19:58:00,kirlin and sons,personal_care,106.59,burbank,wa,46.1966,-118.9017,3684,musician,1981-11-29,7b5c53b1aae939612dfd018176eb42b0,47.090261,-119.67621,0
2020-12-27 20:01:00,wilkinson lt,entertainment,99.59,fullerton,ne,41.366,-98.0054,1749,"surveyor, mining",1973-05-07,0fc696185360ef5d523fd46650d659c1,40.580755,-97.870938,0
2020-12-27 20:01:00,morissette llc,entertainment,18.23,independence,mo,39.1412,-94.3515,123373,"engineer, production",1992-11-27,cd7de386f53efdbf21557e743cdd794f,39.348729,-94.536796,0
2020-12-27 20:04:00,lubowitz-walte,kids_pets,46.82,browning,mo,40.029,-93.1607,602,cytogeneticist,1954-07-14,b7c1dba4f39172c27128055593d31447,39.871876,-92.186917,0
2020-12-27 20:04:00,"kling, howe and schneide",home,58.46,spirit lake,id,47.9657,-116.868,4161,production manager,1957-06-12,d218b410f19f53964e99d86210398382,47.743678,-117.081482,0
2020-12-27 20:04:00,fritsch and sons,health_fitness,73.45,loving,nm,32.274,-104.0914,1925,educational psychologist,1952-05-26,7e21f1e239a23527caaf7f8af557946d,31.833015,-103.109332,0
2020-12-27 20:09:00,bartoletti and sons,personal_care,26.96,smith river,ca,41.9404,-124.1587,1930,web designer,1983-06-13,89300b361fefb9f46c7b477b733adbb8,41.697424,-124.336439,0
2020-12-27 20:10:00,crona and sons,kids_pets,149.62,mesa,id,44.6255,-116.4493,129,cartographer,1965-12-15,8a71bdfe5b3fe62a68cdf8f241cc0acb,44.470406,-116.236691,0
2020-12-27 20:10:00,waters-cruickshank,health_fitness,21.15,phoenix,az,33.5623,-112.0559,1312922,contractor,1981-10-24,d6b8116ff10a83fc27eb4d69bd566d87,33.530022,-112.437447,0
2020-12-27 20:12:00,"medhurst, cartwright and ebert",personal_care,73.1,sacramento,ca,38.5662,-121.3286,757530,magazine features editor,1979-04-30,6fdf66c3813f31cee0f4b6703efcd1a5,39.206218,-121.092887,0
2020-12-27 20:14:00,conroy-em,food_dining,33.4,hawthorne,ca,33.9143,-118.3493,93193,"editor, magazine features",1995-04-19,bf1dc0ec042656df91f4c4a70316c7aa,33.296629,-118.87499,0
2020-12-27 20:14:00,stark-koss,home,37.98,freedom,wy,43.0172,-111.0292,471,"education officer, museum",1967-08-02,a1a6947c5c60ecd53df84fdf5ad9fed6,43.166927,-111.74684,0
2020-12-27 20:14:00,"monahan, bogisich and ledne",misc_pos,5.39,paauilo,hi,20.0271,-155.3697,1490,"scientist, research (maths)",1991-04-13,959e897293d461167145cdc042b92774,19.343939,-155.703042,0
2020-12-27 20:15:00,hermann and sons,shopping_pos,1.69,littleton,co,39.5994,-105.0044,320420,water engineer,1975-07-31,e598028ba5c9658b2f3158541766afd7,39.337818,-104.28629,0
2020-12-27 20:16:00,brown-greenholt,entertainment,37.87,freedom,wy,43.0172,-111.0292,471,"education officer, museum",1967-08-02,0f31a774775e4780c5d8db36fd6956cf,43.98073,-111.091056,0
2020-12-27 20:16:00,kassulke inc,entertainment,45.04,lamy,nm,35.4311,-105.9409,923,public relations account executive,1964-06-22,7312368a85f4e08359a856ec61aeeb1a,34.888175,-105.072578,0
2020-12-27 20:17:00,"larson, quitzon and spence",travel,3.75,camden,mo,39.2048,-94.0259,464,colour technologist,1959-05-28,d4e6e5c55611572f2946a36e845c7be1,39.520373,-94.71867,0
2020-12-27 20:20:00,lind-buckridge,entertainment,19.51,hooper,ne,41.6414,-96.5232,1745,"engineer, automotive",1973-12-26,3589dc24163ff5fe8f14d5391268d91e,41.746559,-96.176827,0
2020-12-27 20:21:00,"koss, hansen and lueilwitz",home,4.15,luray,mo,40.4931,-91.8912,519,town planner,1966-02-13,67c4875187866618005e3c27a1095d39,39.627207,-92.799033,0
2020-12-27 20:21:00,nolan-williamson,kids_pets,25.84,north loup,ne,41.4972,-98.7858,509,"nurse, children's",1980-09-15,4a91238920605d9fe8eaa1af6cef1ad4,40.557487,-98.951479,0
2020-12-27 20:25:00,kuhn group,food_dining,3.9,centerview,mo,38.7897,-93.8702,2368,electronics engineer,1989-07-17,87300ebc6b926bb1e736b42d7ca71a24,37.858012,-94.090416,0
2020-12-27 20:25:00,conroy lt,shopping_pos,4.35,sacramento,ca,38.5662,-121.3286,757530,magazine features editor,1979-04-30,2c46c8b9b72ea04cf0add1bbb0eb2215,37.847539,-120.474093,0
2020-12-27 20:26:00,skiles llc,home,20.07,utica,mo,39.7417,-93.6289,271,land/geomatics surveyor,1972-04-18,c6c56e807c677689e7178c725256a79a,40.672388,-92.876313,0
2020-12-27 20:26:00,kautzer and sons,personal_care,168.52,daly city,ca,37.6787,-122.478,107941,"buyer, industrial",1991-10-04,12911ae126c3b2ca7ff3be9036cfca65,37.383756,-121.928606,0
2020-12-27 20:27:00,"turner, ziemann and lehne",food_dining,52.19,american fork,ut,40.3928,-111.7941,42384,futures trader,1992-12-29,95da8a3bc01aca67ca9f3330b43fa754,39.859663,-112.096634,0
2020-12-27 20:29:00,"weber, thiel and hammes",kids_pets,84.14,phoenix,az,33.8155,-112.1202,1312922,counselling psychologist,1999-11-30,c4757313ee8e6a3d59fe3ccad97c3481,33.927653,-111.878495,0
2020-12-27 20:29:00,ullrich lt,kids_pets,80.28,cascade locks,or,45.671,-121.8686,1288,barrister,1936-05-01,fd838e8c9f225b8147e7af43ff522664,46.458184,-122.321378,0
2020-12-27 20:30:00,gottlieb group,kids_pets,15.99,port costa,ca,38.046,-122.1866,198,armed forces training and education officer,1959-03-31,6b6c3cdb325f14ec0690a9ead0d72f46,38.991891,-122.493481,0
2020-12-27 20:30:00,waelchi inc,kids_pets,47.01,wheaton,mo,36.7651,-94.0492,760,production manager,1985-08-31,b8c89f73b673b4ca02417a2104432474,36.677662,-94.112242,0
2020-12-27 20:31:00,nolan-williamson,kids_pets,8.35,nelson,ne,40.201,-98.0684,732,television/film/video producer,1956-12-13,8f425d08ea49394b27f68632488eaa8e,40.7644,-98.811278,0
2020-12-27 20:33:00,"cole, hills and jewess",home,7.86,mound city,mo,40.1362,-95.2138,1631,architect,1953-01-20,4be1cfde4de54ddd2c2b64856f5237d5,39.943125,-95.866442,0
2020-12-27 20:34:00,pollich llc,home,67.39,glendale,ca,34.1556,-118.2322,172817,advertising account planner,1982-07-30,75c96373ea0d90505342f1d0731d6d51,35.000755,-118.049434,0
2020-12-27 20:34:00,mohr inc,shopping_pos,1.46,fullerton,ne,41.366,-98.0054,1749,"surveyor, mining",1973-05-07,f4f707074b0e257b84220d2f16aeba09,40.75442,-98.059718,0
2020-12-27 20:35:00,ullrich lt,kids_pets,84.85,albuquerque,nm,35.0561,-106.5506,641349,charity officer,1967-01-24,2d0d6eeda1b795ce3eb1fa2be0d3bb3a,34.655856,-107.248221,0
2020-12-27 20:35:00,"hettinger, mccullough and fay",home,69.47,wales,ak,64.7556,-165.6723,145,"administrator, education",1939-11-09,aa40d5ec0c32be4eddaeb52093550953,64.284296,-166.385737,0
2020-12-27 20:36:00,pacocha-weissnat,kids_pets,38.16,carlotta,ca,40.507,-123.9743,1139,"therapist, occupational",1951-01-15,17ad2562cc749b5ae36fd298b839b097,39.813168,-123.859967,0
2020-12-27 20:37:00,"schoen, nienow and bauch",personal_care,10.76,lowell,or,43.921,-122.7806,1420,systems analyst,1965-11-11,c2cd6964c67aebbb4319c9aa90f7016c,44.615009,-122.17831,0
2020-12-27 20:40:00,zboncak lt,food_dining,34.62,wheaton,mo,36.7651,-94.0492,760,production manager,1985-08-31,7c78c730da1871d47f1a8a39e4be1805,36.3642,-93.323277,0
2020-12-27 20:42:00,medhurst plc,shopping_net,4.75,american fork,ut,40.3928,-111.7941,42384,futures trader,1992-12-29,42980b1b92f76d970b4b63d1f7a28429,39.499555,-111.099161,0
2020-12-27 20:42:00,frami group,entertainment,82.54,alva,wy,44.6873,-104.4414,110,"administrator, local government",1973-05-16,c1852b6a2b3a4dba6bc8141ec196c365,43.96333,-104.849366,0
2020-12-27 20:43:00,block-hauck,travel,1.38,rocky mount,mo,38.2911,-92.7059,1847,tax inspector,1988-10-26,a78b22a224afcc2efd576ec08302a725,38.560604,-93.282033,0
2020-12-27 20:43:00,"hagenes, kohler and hoppe",food_dining,5.25,orient,wa,48.8878,-118.2105,149,special educational needs teacher,1978-06-21,0a46508ceafa2232c99ae7118f74ba4d,47.927494,-118.822393,0
2020-12-27 20:43:00,hamill-d'amore,health_fitness,73.73,dumont,co,39.7532,-105.6356,565,mental health nurse,1978-08-27,a4a69ce28160f2477c67cf3d1e05ce66,39.079046,-105.778496,0
2020-12-27 20:43:00,gerhold llc,home,58.83,thompson,ut,38.9999,-109.615,46,"surveyor, minerals",1987-04-23,02bc30d70271ea01ee5468f1b4a0ee4f,38.556537,-108.61681,0
2020-12-27 20:44:00,"schiller, blanda and johnson",home,2.04,port costa,ca,38.046,-122.1866,198,armed forces training and education officer,1959-03-31,b308f3fb4bf361e7a0af403b61941f53,38.044436,-122.309599,0
2020-12-27 20:46:00,jast lt,shopping_net,3.51,redford,mo,37.3272,-91.0243,241,investment analyst,1974-10-27,f2fc3f7ffc9358476905e0ef2a316a67,38.032159,-90.050811,0
2020-12-27 20:46:00,schimmel-olson,kids_pets,32.93,freedom,wy,43.0172,-111.0292,471,"education officer, museum",1967-08-02,7c5670dcf1365c8aa1b08699f18d1560,43.168883,-111.395239,0
2020-12-27 20:47:00,larkin lt,kids_pets,61.93,scotts mills,or,44.9897,-122.6187,1252,"engineer, petroleum",1937-02-06,af30e55abf11b86018b951e7469107a2,45.868465,-122.846509,0
2020-12-27 20:48:00,flatley-durgan,misc_net,1.66,omaha,ne,41.2064,-95.9953,518429,"surveyor, land/geomatics",1995-10-10,f1ea473778883668d87879d77d9e182e,41.333742,-96.524691,0
2020-12-27 20:50:00,romaguera lt,health_fitness,13.86,paauilo,hi,20.0271,-155.3697,1490,"scientist, research (maths)",1991-04-13,6f28cb332e4ea365eeb390075c4307a7,20.447356,-154.624243,0
2020-12-27 20:51:00,schumm plc,shopping_net,4.82,paauilo,hi,20.0271,-155.3697,1490,"scientist, research (maths)",1991-04-13,04cb628a1415ef92994d86eaeaeec3ed,19.830098,-154.819761,0
2020-12-27 20:52:00,gulgowski llc,home,78.48,fort washakie,wy,43.0048,-108.8964,1645,freight forwarder,1976-02-26,8da424dc3baadc5de6bedd18a8bc63cf,43.122761,-109.510489,0
2020-12-27 20:53:00,kuphal-toy,food_dining,129.23,westfir,or,43.7575,-122.481,597,forensic psychologist,1961-05-19,bcf48b00f9f973f23c867c9dd4fac3a5,44.599991,-122.863677,0
2020-12-27 20:53:00,"konopelski, schneider and hartmann",food_dining,118.71,north loup,ne,41.4972,-98.7858,509,"nurse, children's",1980-09-15,78dd54272225dd4983e38768e0a0b8aa,42.224726,-98.100547,0
2020-12-27 20:54:00,bogisich-weimann,kids_pets,19.93,arnold,mo,38.4305,-90.387,35439,land/geomatics surveyor,1985-03-31,7b4f70c673d319edd0882255b549ae5f,38.047695,-91.18925,0
2020-12-27 20:57:00,wisozk and sons,misc_pos,6.1,rocky mount,mo,38.2911,-92.7059,1847,tax inspector,1988-10-26,a956b044e67d30e7bcfbb3d9e8adefd1,38.584293,-93.104308,0
