trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
27-12-2020 03:37,funk group,grocery_net,40.65,wheaton,mo,36.7651,-94.0492,760,production manager,31-08-1985,5aaf24d3feb3ebbb676736ba4303ef7c,36.963174,-94.137645,0
27-12-2020 03:43,kuphal-bartoletti,misc_net,49.49,burbank,wa,46.1966,-118.9017,3684,musician,29-11-1981,208d5fb59e011c1cdbd25e025537eaf1,46.764498,-118.77077,0
27-12-2020 03:45,herman inc,misc_pos,162.65,vancouver,wa,45.6892,-122.6616,299480,teaching laboratory technician,02-01-1985,115fba243a96bad7d242d2e0d7228294,46.175993,-123.395096,0
27-12-2020 03:45,kunze inc,grocery_pos,140.32,wheaton,mo,36.7651,-94.0492,760,production manager,31-08-1985,1821e91463d8d9ce9751c98e9245c7d4,36.469973,-94.697707,0
27-12-2020 03:47,"tillman, dickinson and labadie",gas_transport,49.08,parker,co,39.5102,-104.7216,84861,materials engineer,10-03-1932,44b18a883984f4798d2617253720c0c1,40.350385,-104.957267,0
27-12-2020 03:50,berge llc,gas_transport,70.13,centerview,mo,38.7897,-93.8702,2368,electronics engineer,17-07-1989,a0f6eeb27393680565e187ccb407df43,39.537857,-93.527189,0
27-12-2020 03:52,torp-lemke,misc_pos,14.73,napa,ca,38.4549,-122.2564,94014,airline pilot,21-08-1985,3b6ceb52f162e6ddbb0002c79ef634c0,39.064682,-122.956445,0
27-12-2020 03:53,miller-hauck,grocery_pos,51.55,ballwin,mo,38.577,-90.5255,92608,"engineer, communications",26-07-2001,54a55c576e147f23a1e86e7ad3d7eb1b,39.303925,-90.570927,0
27-12-2020 03:55,jacobi and sons,shopping_pos,6.76,fields landing,ca,40.7268,-124.2174,276,"scientist, audiological",06-05-1929,7e6d2eb461da4fec257ee1a13c89885d,41.137626,-124.136321,0
27-12-2020 03:59,hackett-lueilwitz,grocery_pos,126.57,camden,mo,39.2048,-94.0259,464,colour technologist,28-05-1959,1cccb2a2b651a500c36e4b559a7165b2,38.217924,-94.900927,0
27-12-2020 03:59,hermann and sons,shopping_pos,3.86,honokaa,hi,20.0827,-155.488,4878,physiotherapist,03-12-1966,645801d30238c96ddc6bcab15bedfe72,19.167279,-156.23115,0
27-12-2020 04:00,boyer-reichert,shopping_net,2.48,kirk,co,39.6171,-102.4776,207,network engineer,04-12-1955,308be5ba6cd10a6055241dd2d6cf1a76,39.205691,-102.766246,0
27-12-2020 04:04,"schultz, simonis and little",grocery_pos,121.77,eugene,or,44.0385,-123.0614,191096,"scientist, physiological",06-04-1964,bf7e6999def769c27c7d0b5b575cd4fb,45.005003,-122.837889,0
27-12-2020 04:08,mcdermott-weimann,grocery_pos,111.06,mendon,ut,41.71,-111.9817,2078,"scientist, audiological",13-06-1963,1992b1fcd8c651c871ff17ef76e7f5f8,42.423281,-111.546176,0
27-12-2020 04:11,"streich, dietrich and barton",shopping_net,22.98,blairsden-graeagle,ca,39.8127,-120.6405,1725,chartered legal executive (england and wales),27-05-1967,ac04e61659d1cd19bd473ba264f36245,38.886496,-121.05918,0
27-12-2020 04:12,"lind, huel and mcclure",gas_transport,50.5,wheaton,mo,36.7651,-94.0492,760,production manager,31-08-1985,cec5484260bbbc4d18fe08ee3abd6532,36.692268,-94.120632,0
27-12-2020 04:12,dickinson-rempel,misc_pos,1.46,fields landing,ca,40.7268,-124.2174,276,"scientist, audiological",06-05-1929,3de86601730a5a6716618d59b69e6557,41.690806,-125.063464,0
27-12-2020 04:13,rau and sons,grocery_pos,168.43,phoenix,az,33.5623,-112.0559,1312922,contractor,24-10-1981,b9d48733ea289c3d72274c49d2fcc042,32.60815,-111.890171,0
27-12-2020 04:16,padberg-welch,grocery_pos,228.37,meridian,id,43.6498,-116.4306,84106,intelligence analyst,11-02-1971,b56a9ff758fe3f8907d0e64b11b47f9a,44.134346,-116.349613,0
27-12-2020 04:24,"watsica, haag and considine",shopping_pos,3.55,mesa,id,44.6255,-116.4493,129,cartographer,15-12-1965,29d41e80ca38021e3646c2d716fbea2f,44.174444,-116.474093,0
27-12-2020 04:24,kilback llc,grocery_pos,124.52,orient,wa,48.8878,-118.2105,149,special educational needs teacher,21-06-1978,e504db4efb02c4c84b8b928993dd5c84,49.35461,-118.201105,0
27-12-2020 04:24,cummerata-jones,gas_transport,71.96,manville,wy,42.73,-104.7024,241,educational psychologist,16-12-1980,dbb07eeddce318a435ddd579501c8d7c,43.0363,-103.938242,0
27-12-2020 04:27,balistreri-nade,misc_pos,5.15,weeping water,ne,40.8731,-96.1528,1517,dealer,08-11-1951,7f02ce3d966edb8e814aa8e334f643b0,40.438698,-95.870762,0
27-12-2020 04:27,"moore, dibbert and koepp",misc_net,7.6,san diego,ca,33.0067,-117.069,1241364,"pharmacist, hospital",01-03-1960,ade7378966435abb9bc00b7fd83b9e22,33.886157,-117.842461,0
27-12-2020 04:29,lesch lt,shopping_pos,2.71,holstein,ne,40.4542,-98.6538,331,telecommunications researcher,19-08-1950,a1170efd95939064f09181669e182567,41.074346,-98.370015,0
27-12-2020 04:30,"robel, cummerata and prosacco",gas_transport,48.95,wales,ak,64.7556,-165.6723,145,"administrator, education",09-11-1939,e0bf0185a37651cc57e884f8a69a5278,65.180194,-166.101988,0
27-12-2020 04:32,"raynor, reinger and hagenes",gas_transport,43.38,matthews,mo,36.7154,-89.6287,1019,aeronautical engineer,26-01-1979,6147128899b74a1229c1996bfb24f515,36.633173,-90.510471,0
27-12-2020 04:33,dickinson-rempel,misc_pos,19.09,howells,ne,41.6964,-96.9858,1063,research scientist (maths),02-04-1928,7e1023ff0bf00d9cd3ab34dc34468a13,42.276089,-96.676576,0
27-12-2020 04:34,hudson-grady,shopping_pos,112.73,sixes,or,42.825,-124.4409,217,retail merchandiser,01-10-1928,dde605ae2ce71251fdd19df94a4706ba,42.245379,-124.917783,0
27-12-2020 04:34,ruecker group,misc_net,214.71,colorado springs,co,38.8881,-104.6556,525713,museum/gallery exhibitions officer,09-05-1992,71c56d3c4af6184298ea6dcd239a1f1b,39.333868,-104.124321,0
27-12-2020 04:35,"kerluke, kertzmann and wiz",misc_net,6,pueblo,co,38.2352,-104.66,151815,further education lecturer,04-01-1988,c8762b77891967bd2c048c4f1913ac87,38.864188,-104.397145,0
27-12-2020 04:40,"turner, ruecker and parisian",misc_pos,65.7,san diego,ca,33.0067,-117.069,1241364,chartered public finance accountant,05-08-1959,b7fabe9b0de36b4a067867951a576f53,32.944583,-116.861922,0
27-12-2020 04:41,"lind, huel and mcclure",gas_transport,45.46,newberg,or,45.3099,-122.9685,28278,research scientist (physical sciences),17-07-1977,684e955743223664c485f2e81e1ab1e4,44.831477,-122.174355,0
27-12-2020 04:47,heathcote llc,shopping_net,8.88,browning,mo,40.029,-93.1607,602,cytogeneticist,14-07-1954,dd99166fedbb4c439d2aa391f712cd46,39.662911,-94.06713,0
27-12-2020 04:49,lockman lt,grocery_pos,83.93,rocky mount,mo,38.2911,-92.7059,1847,tax inspector,26-10-1988,3ce2710a51e2df141df5258bc6d241ae,39.158861,-92.458612,0
27-12-2020 04:50,"mosciski, gislason and mertz",grocery_pos,101.3,carlotta,ca,40.507,-123.9743,1139,"therapist, occupational",15-01-1951,a6f826a5e99ee2b12c5051aa58774d9e,41.157504,-123.330592,0
27-12-2020 04:51,pfeffer llc,grocery_net,73.21,rock springs,wy,41.606,-109.23,27971,music therapist,01-08-1984,830980464b034d864ac5b34b062fb0ba,42.589245,-109.009384,0
27-12-2020 04:57,jast lt,shopping_net,3.49,roseland,ne,40.4591,-98.5551,463,"nurse, mental health",31-05-1948,a554bd514ab96b28241ef091e2248fc5,40.510011,-99.402844,0
27-12-2020 05:00,"douglas, schneider and turne",shopping_pos,6.74,campbell,ne,40.2967,-98.737,493,"surveyor, minerals",13-09-1940,85f0f2718392843f057d4ed945a51110,40.712365,-98.960651,0
27-12-2020 05:01,jaskolski-vandervort,misc_net,6.26,matthews,mo,36.7154,-89.6287,1019,aeronautical engineer,26-01-1979,b19bed1884ce1a01e19c59a4c03d8a8d,36.796296,-88.901988,0
27-12-2020 05:03,mraz-herzog,gas_transport,86.97,laguna hills,ca,33.615,-117.7114,45303,sales executive,22-12-1969,52b5c40c303f96e2b55cdf6e0be2830c,33.788354,-118.44923,0
27-12-2020 05:06,kuphal-bartoletti,misc_net,142.21,freedom,wy,43.0172,-111.0292,471,"education officer, museum",02-08-1967,165c69f483cb37ceb55f02a3341ba3c1,42.693208,-110.082086,0
27-12-2020 05:08,turcotte-halvorson,misc_pos,3.7,littleton,co,39.5994,-105.0044,320420,water engineer,31-07-1975,d39e45ee751c45dbb6661f3d70065081,39.172202,-104.015595,0
27-12-2020 05:08,roob llc,grocery_net,39.7,arnold,mo,38.4305,-90.387,35439,land/geomatics surveyor,31-03-1985,48eda1f520b9017c92f49b6a43fd4e5d,38.952935,-90.990324,0
27-12-2020 05:09,cummerata-jones,gas_transport,53.33,sutherland,ne,41.1558,-101.136,1789,insurance broker,11-02-1982,3fa3f9061eb94f64eb13f5ed9700b139,41.118619,-101.953303,0
27-12-2020 05:09,rodriguez group,gas_transport,83.24,kissee mills,mo,36.6704,-93.0377,1201,"engineer, agricultural",18-03-1980,3653b263a236f163cd8bfa493481e532,35.753707,-92.731805,0
27-12-2020 05:13,lockman lt,grocery_pos,152.29,high rolls mountain park,nm,32.9396,-105.8189,899,naval architect,30-08-1967,771bce1a775e8c2afebf9888947cf17a,32.871071,-105.999122,0
27-12-2020 05:14,reichel inc,entertainment,2.77,louisiana,mo,39.4336,-91.0664,4593,"teacher, early years/pre",11-11-1940,4d78c0d28757a794e6a159b868bab739,39.373621,-90.773932,0
27-12-2020 05:16,"little, gutmann and lynch",shopping_net,97.06,carroll,ne,42.277,-97.1926,566,metallurgist,26-01-1975,ec5ba37a5f4ff036d235cfde4045f2df,42.27692,-97.702583,0
27-12-2020 05:18,spinka-welch,grocery_net,52.92,san jose,ca,37.3304,-121.7913,973849,geoscientist,18-01-1997,453d83bf972cd1fd828c6502069f1e66,36.94515,-122.340227,0
27-12-2020 05:18,pouros-conroy,shopping_pos,136.88,greenview,ca,41.5403,-122.9366,308,call centre manager,20-09-1958,6950a6dc09e3462f113a9a16d8f06eb5,41.101278,-122.549619,0
27-12-2020 05:19,gleason-macejkovic,shopping_net,1.21,blairstown,mo,38.5319,-93.9221,467,agricultural consultant,27-05-1950,4f977352e8a47454b92ce1a6f7ec7037,38.807096,-93.201488,0
27-12-2020 05:20,reynolds-schinne,misc_pos,7.31,luray,mo,40.4931,-91.8912,519,town planner,13-02-1966,3b10d790a9c75241c4b86103d0f4ca17,40.864513,-91.361397,0
27-12-2020 05:20,stracke-lemke,grocery_pos,145.96,claremont,ca,34.1092,-117.7183,35705,wellsite geologist,15-05-1956,3358009bf99fe02d3b76a5afd7034a3a,34.559224,-117.646842,0
27-12-2020 05:23,"moen, reinger and murphy",grocery_pos,215.56,woods cross,ut,40.8874,-111.9027,13983,insurance broker,14-08-1979,ee4f51118b5ee693991a4975ab944fa5,41.376825,-111.132969,0
27-12-2020 05:23,koepp-parke,grocery_pos,221.29,superior,az,33.2887,-111.0985,2872,petroleum engineer,28-10-1987,75b6cd4931ef6c9d0ba4e05d36133fd8,32.821983,-111.622185,0
27-12-2020 05:23,kuphal-bartoletti,misc_net,41.62,grenada,ca,41.6125,-122.5258,589,systems analyst,21-12-1945,b0b442c231b906bc5928ba46bac5d0ba,42.43767,-121.987322,0
27-12-2020 05:26,gutmann-upton,misc_pos,74.33,sun city,ca,33.7467,-117.1721,54287,"designer, exhibition/display",22-09-1972,adda1954653150a59e2b7d9f4ac00fc3,33.36278,-116.611871,0
27-12-2020 05:28,erdman-kertzmann,gas_transport,79.11,iliff,co,40.7692,-103.0968,648,community arts worker,21-09-1969,5fe821f415530d06b8a730732da04515,40.833982,-103.437375,0
27-12-2020 05:29,"wintheiser, dietrich and schimmel",misc_pos,39.45,fort washakie,wy,43.0048,-108.8964,1645,freight forwarder,26-02-1976,184ba4ed8fb376e5de5440c375182b7e,42.167519,-108.345621,0
27-12-2020 05:30,"heller, gutmann and zieme",grocery_pos,191.99,vancouver,wa,45.6892,-122.6616,299480,teaching laboratory technician,02-01-1985,5aac9935dd3d821069807df620bb5d42,46.147404,-122.27264,0
27-12-2020 05:31,mcglynn-heathcote,misc_net,2.82,huslia,ak,65.6899,-156.292,277,"engineer, civil (consulting)",06-11-1965,b423b9b0a18dcf6bbbe0ab426597fcb1,65.567273,-155.99401,0
27-12-2020 05:32,"schoen, kuphal and nitzsche",grocery_pos,188.39,rock springs,wy,41.606,-109.23,27971,music therapist,01-08-1984,8a8311613e3898eb26da8a1c6194ddd1,41.039087,-110.065253,0
27-12-2020 05:34,goodwin-nitzsche,grocery_pos,125.24,sixes,or,42.825,-124.4409,217,retail merchandiser,01-10-1928,765605a8e380f8a89f549bb614c4bf69,42.015625,-125.326846,0
27-12-2020 05:36,"heller, gutmann and zieme",grocery_pos,73.73,thompson,ut,38.9999,-109.615,46,"surveyor, minerals",23-04-1987,dc5e1e1327c12ad2eedc6d28a2c61a7a,39.055376,-110.045083,0
27-12-2020 05:37,auer-west,shopping_net,2.33,mendon,ut,41.71,-111.9817,2078,"scientist, audiological",13-06-1963,01010386b7d4990329cbcf22e050a5e8,42.180375,-111.584897,0
27-12-2020 05:41,"osinski, ledner and leuschke",grocery_pos,210.46,superior,az,33.2887,-111.0985,2872,petroleum engineer,28-10-1987,e70e3136b10aa061534bb9a9d1ff096b,32.771911,-110.649167,0
27-12-2020 05:43,bailey-mo,grocery_pos,118.75,red river,nm,36.6659,-105.4694,606,"surveyor, land/geomatics",06-09-1988,f5a864a9dfd2729703a1f1004b4bf73b,37.111648,-105.105202,0
27-12-2020 05:46,torp-labadie,gas_transport,51.83,june lake,ca,37.7773,-119.0825,633,health service manager,09-09-1927,c38b0fb88d2ae2b21ff4c181ab006b00,38.032168,-118.200948,0
27-12-2020 05:48,heller-abshire,grocery_net,38.15,espanola,nm,35.9866,-106.0654,18408,historic buildings inspector/conservation officer,18-07-1972,526c3ed1abd9e56cfb2e14dea365ca3c,35.042805,-106.08487,0
27-12-2020 05:49,eichmann-russel,misc_pos,1.87,powell butte,or,44.2415,-121.0113,2016,local government officer,25-12-1953,ebd8d2053b4b665972064e8fbc173a47,44.094669,-121.130902,0
27-12-2020 05:51,barton inc,grocery_pos,65.85,orient,wa,48.8878,-118.2105,149,special educational needs teacher,21-06-1978,be397dc803186ff8469242ba94c5285a,48.765842,-117.958571,0
27-12-2020 05:53,torp-lemke,misc_pos,164.29,burlington,wa,48.4786,-122.3345,14871,public house manager,10-03-1974,88cebce8e60920732fbac3af06e91a16,49.12856,-123.122029,0
27-12-2020 05:54,o'keefe-hudson,grocery_pos,191.43,laramie,wy,41.4247,-105.4781,35371,"pilot, airline",02-09-1988,f9471c26a7380f5dde8d6e5057f8f7b5,40.942649,-106.455794,0
27-12-2020 05:58,"olson, becker and koch",gas_transport,76.08,mound city,mo,40.1362,-95.2138,1631,architect,20-01-1953,68600bf92636742fe1bed65e67d78122,40.644596,-94.593811,0
27-12-2020 05:58,wiza llc,misc_pos,1.18,tomales,ca,38.2427,-122.9145,337,occupational psychologist,05-07-1954,f1ebf96ecf4a55febc7497ef990a806a,39.209112,-123.620366,0
27-12-2020 05:59,schumm plc,shopping_net,6.52,carlotta,ca,40.507,-123.9743,1139,"therapist, occupational",15-01-1951,9421ea6e064c91f223c27e6893b5e013,41.141127,-123.269624,0
27-12-2020 06:00,rodriguez group,gas_transport,52.34,burbank,wa,46.1966,-118.9017,3684,musician,29-11-1981,24c0755ef359c498f2629c60f28a9b77,46.073508,-119.082843,0
27-12-2020 06:00,roberts-beahan,misc_pos,2.78,ashford,wa,46.7531,-121.9898,759,video editor,14-09-1956,1d0b7352ae399a4b8647e710a667f9d5,47.131419,-122.907353,0
27-12-2020 06:02,berge llc,gas_transport,71.27,norwalk,ca,33.9056,-118.0818,105549,firefighter,22-09-1973,0f8f1e6399f33013cff93f149b570bde,34.676603,-117.366186,0
27-12-2020 06:04,bradtke plc,grocery_pos,83.65,hooper,ne,41.6414,-96.5232,1745,"engineer, automotive",26-12-1973,b61aee0b4461292c2f29e5676867fbf8,40.668201,-97.037502,0
27-12-2020 06:06,murray-smitham,grocery_pos,97.13,meadville,mo,39.7795,-93.3014,964,tourist information centre manager,23-12-1974,4c80e161bb05eaa3068fc99aa71c1d55,39.379544,-93.019522,0
27-12-2020 06:13,"mosciski, gislason and mertz",grocery_pos,68.15,moriarty,nm,34.9889,-106.0609,7268,"therapist, art",04-08-1988,e93aa1cafe8f8112110473d9155ca02c,34.633603,-106.812098,0
27-12-2020 06:15,"lind, huel and mcclure",gas_transport,54.61,roseland,ne,40.4591,-98.5551,463,"nurse, mental health",31-05-1948,5dcdc4c84820749766d13683656932b3,39.958161,-99.188312,0
27-12-2020 06:15,miller-hauck,grocery_pos,75.39,rocky mount,mo,38.2911,-92.7059,1847,tax inspector,26-10-1988,5aa2b1787a308e523dbf52a9619cd7a2,38.834779,-92.446918,0
27-12-2020 06:22,stamm-witting,shopping_net,7.63,tomales,ca,38.2427,-122.9145,337,occupational psychologist,05-07-1954,85e5e985d4420732b48cbd57be07a859,38.392791,-122.805803,0
27-12-2020 06:23,nader-helle,misc_net,1.17,weeping water,ne,40.8731,-96.1528,1517,dealer,08-11-1951,dc9e41afe10f054b2167319ff6362c5e,41.447426,-96.193702,0
27-12-2020 06:26,kuhn llc,shopping_pos,4.75,campbell,ne,40.2967,-98.737,493,"surveyor, minerals",13-09-1940,9d49e99242cdfe914ba6c228869e24e7,39.608122,-98.624461,0
27-12-2020 06:27,mcdermott-weimann,grocery_pos,176.22,laramie,wy,41.4247,-105.4781,35371,"pilot, airline",02-09-1988,07eb7f37b181e049fffdb8c4d0f9eafa,40.909588,-104.612073,0
27-12-2020 06:34,"olson, becker and koch",gas_transport,87.29,browning,mo,40.029,-93.1607,602,cytogeneticist,14-07-1954,b0e4091a66e6af4fcdfc29fca321675e,40.379329,-93.454808,0
27-12-2020 06:35,"baumbach, hodkiewicz and walsh",shopping_pos,6.87,corona,ca,33.8419,-117.6043,233717,wellsite geologist,22-05-1966,92606d7393d5ce6ee381d4ad6d6e95ba,33.377577,-117.185752,0
27-12-2020 06:42,bradtke plc,grocery_pos,83.8,san diego,ca,32.7185,-117.1593,1241364,comptroller,30-11-1987,a9d7df98ab8ae328a3b112994834d11b,32.753858,-116.529859,0
27-12-2020 06:45,"huel, hammes and witting",grocery_pos,149.2,freedom,wy,43.0172,-111.0292,471,"education officer, museum",02-08-1967,9addd08599a85d96795791efeb8427a2,42.287551,-110.525211,0
27-12-2020 06:45,o'keefe-hudson,grocery_pos,107.88,hooper,ne,41.6414,-96.5232,1745,"engineer, automotive",26-12-1973,91446cfb7093b18bc7bf8c8b304f7981,42.618883,-96.523482,0
27-12-2020 06:46,"reilly, heaney and cole",gas_transport,64.79,albuquerque,nm,35.1506,-106.569,641349,civil service administrator,11-04-1976,d0618dcff99ed4349332dd95b153ade4,34.367019,-106.25157,0
27-12-2020 06:46,mcdermott-weimann,grocery_pos,26.84,moab,ut,38.5677,-109.5271,9772,location manager,24-11-1989,d2becbd20dd5f6badaf0c9004ed5c2b9,39.230613,-109.278566,0
27-12-2020 06:47,reynolds-schinne,misc_pos,30.75,dumont,co,39.7532,-105.6356,565,mental health nurse,27-08-1978,d243d1021ba04918100216a69729a9ec,39.519566,-106.033547,0
27-12-2020 06:49,"kovacek, dibbert and ondrick",grocery_pos,118.68,wheaton,mo,36.7651,-94.0492,760,production manager,31-08-1985,d824cf22d64cb2428ac82a07e690e4cb,37.505747,-93.683481,0
27-12-2020 06:50,pfeffer llc,grocery_net,60.03,north loup,ne,41.4972,-98.7858,509,"nurse, children's",15-09-1980,4beb59f404b04e1de0b3f4da9762a0bf,41.469288,-98.363229,0
27-12-2020 06:52,koepp-witting,grocery_pos,150.43,tomales,ca,38.2427,-122.9145,337,occupational psychologist,05-07-1954,486c87889bdba236b7d4ecc95024f387,37.732925,-123.225461,0
27-12-2020 06:54,barton inc,grocery_pos,93.38,athena,or,45.8289,-118.4971,1302,dealer,18-10-1976,96497eb94c3dc3cb3314b6d818246fb5,45.476432,-117.731943,0
27-12-2020 06:54,huel lt,misc_net,6.33,laguna hills,ca,33.615,-117.7114,45303,sales executive,22-12-1969,768c0aa95238eada685c0abc83ca05da,32.746921,-118.563847,0
27-12-2020 06:58,kutch and sons,grocery_pos,145.21,high rolls mountain park,nm,32.9396,-105.8189,899,naval architect,30-08-1967,4c6928b67629f29d2dc979dbd7942f04,32.969134,-106.165522,0
27-12-2020 07:00,"nitzsche, kessler and wol",shopping_pos,12.96,saint louis,mo,38.6171,-90.4504,927396,occupational hygienist,12-03-1960,43436770ef31a4d86f07d6d28308760e,39.363413,-90.777533,0
27-12-2020 07:00,kemmer-buckridge,misc_pos,177.79,burlington,wa,48.4786,-122.3345,14871,public house manager,10-03-1974,40afa87123bfc47d54a7b0acb050d10d,47.988347,-122.468635,0
27-12-2020 07:00,mcglynn-jaskolski,misc_pos,95.64,santa monica,ca,34.0287,-118.4924,92043,"civil engineer, contracting",25-04-1961,b62b368e91bf550fb06dc08f0c94c60d,33.710619,-118.905624,0
27-12-2020 07:00,koepp-parke,grocery_pos,157.83,hatch,ut,37.7175,-112.4777,258,geoscientist,24-11-1961,4a186cce9a07d28805779ad321b646e6,38.699779,-112.813912,0
27-12-2020 07:01,schamberger-o'keefe,grocery_pos,125.2,eugene,or,44.0385,-123.0614,191096,"scientist, physiological",06-04-1964,92de798455d07245a0b73d7ee6e8f73d,44.338181,-122.126102,0
27-12-2020 07:01,dicki lt,grocery_net,61.89,newhall,ca,34.3795,-118.523,34882,health physicist,25-04-1971,5a82424465e460cccb059bce318b9e69,33.522036,-117.817303,0
27-12-2020 07:04,kling inc,gas_transport,57.59,browning,mo,40.029,-93.1607,602,cytogeneticist,14-07-1954,8a8dd9529fcaa3c8acca8d58bed576bf,40.621551,-92.243068,0
27-12-2020 07:06,"zieme, bode and dooley",gas_transport,91.6,orient,wa,48.8878,-118.2105,149,special educational needs teacher,21-06-1978,3e1157694465a26f12d7a35f44529b11,47.965014,-117.628751,0
27-12-2020 07:10,maggio-fahey,misc_pos,18.33,camden,mo,39.2048,-94.0259,464,colour technologist,28-05-1959,2b6eada8239503d84e393fcb91c97022,39.785376,-94.032972,0
27-12-2020 07:18,wiza llc,misc_pos,20.77,jordan valley,or,42.8801,-117.281,641,economist,24-11-1993,6f900ac9c197c4aa65f3bd5efccce5bc,42.262687,-116.762863,0
27-12-2020 07:18,ortiz group,grocery_net,74.26,meridian,id,43.6498,-116.4306,84106,intelligence analyst,11-02-1971,548b17453a95c38768ef2297bf9d55da,43.011588,-116.911138,0
27-12-2020 07:20,bruen-yost,misc_pos,39.5,fort washakie,wy,43.0048,-108.8964,1645,freight forwarder,26-02-1976,afb2ac6c6ce34387feb777db60af0185,43.933714,-107.924372,0
27-12-2020 07:23,klocko llc,misc_net,362.69,superior,az,33.2887,-111.0985,2872,petroleum engineer,28-10-1987,687c6a209361640b71f463545c335e18,32.71873,-110.439659,0
27-12-2020 07:25,"zieme, bode and dooley",gas_transport,80.73,sutherland,ne,41.1558,-101.136,1789,insurance broker,11-02-1982,25869fa1922065c9bb8810bf96b7da0d,41.224661,-100.479119,0
27-12-2020 07:26,"casper, hand and zul",grocery_pos,210.38,lakeport,ca,39.047,-122.9328,11256,podiatrist,18-10-1972,c4377f7d8b8762a2c07062db8b373a43,38.648978,-122.430581,0
27-12-2020 07:26,"schumm, bauch and ondrick",grocery_pos,100.75,helm,ca,36.4992,-120.0936,123,early years teacher,07-02-1973,1581e7dcd2511eb8ada31374b9922b63,35.768469,-120.724704,0
27-12-2020 07:27,morissette llc,entertainment,125.88,browning,mo,40.029,-93.1607,602,cytogeneticist,14-07-1954,8ab7075be79ffa9e612bd8040925bd70,39.846579,-92.242454,0
27-12-2020 07:28,ortiz group,grocery_net,42.55,weeping water,ne,40.8731,-96.1528,1517,dealer,08-11-1951,1236f08e1b05a22b45759b48de1d8d6f,41.401049,-95.844396,0
27-12-2020 07:31,thiel plc,misc_pos,39.19,fort washakie,wy,43.0048,-108.8964,1645,freight forwarder,26-02-1976,888e2423644d4941e6396b144eac8d72,43.795985,-109.842402,0
27-12-2020 07:31,"bernhard, grant and langworth",shopping_pos,482.11,cascade locks,or,45.671,-121.8686,1288,barrister,01-05-1936,c0818873e5e8f5a033328f8306d3340c,44.694924,-122.669269,0
27-12-2020 07:33,"lind, huel and mcclure",gas_transport,75.83,crownpoint,nm,35.7206,-108.0271,5662,it consultant,08-04-1989,5938f7bf837514de7f84dedd8cfe8ee8,36.541886,-108.985001,0
27-12-2020 07:34,"schumm, bauch and ondrick",grocery_pos,157.68,iliff,co,40.7692,-103.0968,648,community arts worker,21-09-1969,9606d8b5d6e3f61b052afb738fafb639,41.666687,-103.879988,0
27-12-2020 07:38,ankunding llc,shopping_net,9.82,grenada,ca,41.6125,-122.5258,589,systems analyst,21-12-1945,aba4b05e65ebff097bb3a92980fdbc9b,42.472127,-122.922562,0
27-12-2020 07:40,mraz-herzog,gas_transport,44.97,sixes,or,42.825,-124.4409,217,retail merchandiser,01-10-1928,56c0d3d0b58a1fe73939644b76776d72,43.588143,-124.724085,0
27-12-2020 07:40,huels-nolan,gas_transport,42.72,llano,nm,36.1486,-105.6648,247,architectural technologist,24-10-1961,9aacc423be8d2519dd58482e425ddcc1,35.498802,-106.460514,0
27-12-2020 07:43,funk group,grocery_net,40.23,laramie,wy,41.4247,-105.4781,35371,"pilot, airline",02-09-1988,8e82eb6f77be1c65aa6d4031483b1411,42.26555,-104.539159,0
27-12-2020 07:44,"boehm, block and jakubowski",misc_pos,8.44,saint louis,mo,38.6171,-90.4504,927396,occupational hygienist,12-03-1960,f726f9828cf0509b0733e98e4672312f,39.02459,-90.247979,0
27-12-2020 07:47,friesen inc,shopping_pos,5.82,colton,wa,46.5901,-117.1692,761,chief marketing officer,30-06-1943,29e437b37e4bfc6debaaf78e4681f1e7,47.490396,-117.432513,0
27-12-2020 07:48,rutherford-mertz,grocery_pos,38.84,glendale,ca,34.1556,-118.2322,172817,advertising account planner,30-07-1982,88b3170937120ea442d9123123d5ef60,34.794223,-117.834658,0
27-12-2020 07:48,"watsica, haag and considine",shopping_pos,236.9,weeping water,ne,40.8731,-96.1528,1517,dealer,08-11-1951,ba36e94231364ad87ecd8a952fb4569b,40.55383,-95.665381,0
27-12-2020 07:49,bashirian group,shopping_net,96.87,athena,or,45.8289,-118.4971,1302,dealer,18-10-1976,6e0a4a64d701507fbe256de368f26814,46.121075,-117.618633,0
27-12-2020 07:49,kuhn group,food_dining,35.8,corona,ca,33.8419,-117.6043,233717,wellsite geologist,22-05-1966,94335ec48d39f90b8c306281ba64ecf6,34.461788,-117.579711,0
27-12-2020 07:49,"robel, cummerata and prosacco",gas_transport,51.02,broomfield,co,39.8854,-105.1139,92337,"engineer, electronics",18-10-1967,46068017948700853292c3bebcdf3d1f,40.613178,-104.342377,0
27-12-2020 07:50,"reichert, shanahan and hayes",shopping_net,7.25,kent,or,45.0838,-120.6649,60,museum education officer,03-04-1942,9d697d594613efa26b974cffd8bf6865,46.074576,-120.809994,0
27-12-2020 07:51,"raynor, reinger and hagenes",gas_transport,56.49,howells,ne,41.6964,-96.9858,1063,research scientist (maths),02-04-1928,3b5df63067ce4d8692f98770dc8b048e,42.262519,-97.031395,0
27-12-2020 07:51,huels-hahn,gas_transport,51.29,north loup,ne,41.4972,-98.7858,509,"nurse, children's",15-09-1980,1f0f0c5fe4506cf9d0c536f0dda57546,40.779723,-98.77379,0
